,21,30,38,54,63,79,104,121
0,-0.5764421752893124,-0.2552759050083539,-0.20635393429996846,-0.497456410871658,-0.7313230519212052,0.3265419886164114,-0.35951129772915397,-0.14108395390396544
1,-0.5792179321972148,-0.21506597320484933,-0.131302790562002,-0.5087758163540608,-0.6992262567452269,0.3428522045523011,-0.3469853422144866,-0.1420605500706638
2,-0.6007646840052782,-0.17125512806196413,-0.05976697361010121,-0.5226382587758548,-0.6660530563298289,0.3028040917228202,-0.33413172543246833,-0.13710082895262335
3,-0.625237142070527,-0.12298180298617546,0.007837988936900147,-0.5376662246560756,-0.6287278628953288,0.2416206896355115,-0.32494598420488546,-0.12078952720313234
4,-0.6435606904390645,-0.06684614911861478,0.06794888197302558,-0.5534466442619193,-0.5931596303080727,0.1605393636515824,-0.3101677223571923,-0.10543659941402954
5,-0.6448651276428565,-0.004320030256312986,0.12124120882774947,-0.5714042393035255,-0.5548944252941344,0.07568901907704555,-0.2978047732172598,-0.0897617083122211
6,-0.643683484299354,0.06301439741954651,0.1646630091935793,-0.5839376625792507,-0.5072683503384069,0.02105478255387415,-0.28066292617631106,-0.14631379778722367
7,-0.6265759851604265,0.1265673283816907,0.19967723558611503,-0.5849172459176627,-0.4625750048570098,-0.018732152722473406,-0.2610671677602094,-0.142813646853352
8,-0.62524144776896,0.1757147589046438,0.22095393108610056,-0.5838816638866301,-0.4160812082055957,-0.031981640060562554,-0.24251307500729263,-0.1439849107777109
9,-0.6203439352418624,0.21841752929647013,0.22895959633453578,-0.5830538321570586,-0.3728377299145315,-0.03617751094821962,-0.22096242606387298,-0.13274388413062266
10,-0.6072414190041301,0.244134212219031,0.17951265014231468,-0.5880848438316658,-0.3234689802071747,-0.05186426441434833,-0.19791329097224653,-0.12195881996082242
11,-0.5895253337542175,0.2443093626789556,0.16908022789432328,-0.5992539498301221,-0.2707565689875814,-0.061971120663281455,-0.17799165518929824,-0.08959661508863634
12,-0.5703318632280164,0.2776850115871603,0.15243404999496274,-0.6123717257611495,-0.21224442100413343,-0.07366520266488781,-0.1555168977135703,-0.10574126243084098
13,-0.5475427193005907,0.30515535425189516,0.13137969274214073,-0.6029603978735595,-0.15801682815716075,-0.11153603395553197,-0.1328989793876353,-0.1172436483618534
14,-0.5287724154546828,0.2593714656058463,0.10005356564587076,-0.580662977172442,-0.09951190292169787,-0.1438124235066589,-0.11099355974267767,-0.14472321458835544
15,-0.48335696337065753,0.22008618391916213,0.0700954183153449,-0.5485027750056839,-0.05764625139127248,-0.14644079508983374,-0.08461346842186865,-0.15381461055806286
16,-0.43307412439096404,0.21633341104230372,0.03650691555514447,-0.5078226698924937,-0.0028439234157523136,-0.10845544875414838,-0.060292276660142044,-0.20440097150302827
17,-0.38052531979701587,0.21029161660077358,-0.0029618750987663095,-0.48353624521038596,0.035465363135756045,-0.05873184108936618,-0.03866709446801224,-0.1990056548092895
18,-0.3200348699086083,0.19661840449501738,-0.0387391237083894,-0.45192468333874863,0.07393292930188848,-0.018158437753261685,-0.017585697871921827,-0.17372952682794718
19,-0.25485462129181374,0.1679533888678598,-0.070953797701303,-0.41552964624970756,0.10432789021716903,0.009407432534164767,0.00029418087994606616,-0.14688799160222524
20,-0.1907126018267999,0.12818976780915675,-0.12027590152833884,-0.3681252890037655,0.12920594143712036,0.029719378906798866,0.01589940663945475,-0.10142218307646117
21,-0.12802155610533567,0.09547276748541564,-0.14362005850833687,-0.3218649017760343,0.14624951756997487,0.04917835175066741,0.027284693894350866,-0.041366438851014944
22,-0.08044482403229798,0.028692710658992978,-0.16326400873347607,-0.27378970776145856,0.16164686457113175,0.07501329396292675,0.03610864233705602,-0.01801816845818218
23,-0.03086277567222192,-0.044042313173947543,-0.1707751279999525,-0.223872608245255,0.16693595106713696,0.11616863981159106,0.03963686393143078,0.014929658423059525
24,0.01785645555916846,-0.09995864386948199,-0.16269443703591746,-0.1830469780028041,0.16103998277854073,0.1567098936250342,0.04205869072764002,0.0517343560437794
25,0.06642235843853227,-0.14250268563076374,-0.15580120902285496,-0.139746039762724,0.16481161938418265,0.19905213750362974,0.03452885206238095,0.09135107973060974
26,0.11058887930633787,-0.1717240443759769,-0.1438091104912649,-0.1036632440484657,0.1440139964127976,0.2138957453448383,0.021586650920157584,0.1249015253280047
27,0.1507052963584652,-0.16296329668995388,-0.12886032362467295,-0.06356375221972616,0.10812606689782531,0.18616405547617546,0.008098631304275884,0.15743388902339164
28,0.1753388740853412,-0.13114955368596304,-0.10373157300650067,-0.02730572394852684,0.0742164463540483,0.15599393718489915,-0.0070639088929633255,0.2090440773021018
29,0.19807739218331025,-0.09930698613733353,-0.08684530496089488,0.005646926633925575,0.05106551445493955,0.13114558988732453,-0.02179120610549235,0.2612641656269645
30,0.21589023467251797,-0.06165522218165279,-0.061949461592480506,0.03254583860679317,0.03444709986093365,0.10782742445769285,-0.037572509882566385,0.2805475030522549
31,0.23181055470111928,-0.021068384566418647,-0.03976169404103723,0.06982670796964689,0.03391676339306252,0.08507126799218405,-0.05221070960433409,0.32884473400588304
32,0.2432110276268211,0.005838542294977665,-0.012899867244450058,0.10667170739059145,0.01869890873227786,0.05292519963160595,-0.06412240752233911,0.3646234020853698
33,0.25248121010431973,0.021471747776408697,0.0072620508993419325,0.13864954380750685,0.014149032964093505,-0.0014751454400427546,-0.07368883835561497,0.4204098378113551
34,0.2589247445417407,0.07908773367246132,0.024994868701604136,0.19438552744354498,0.002159469046389478,-0.052980176207389526,-0.07711222088464671,0.4723924386756848
35,0.2566179395714913,0.11824604450945053,0.042266692765744365,0.22978423323501598,-0.005805851471225608,-0.14267071982175644,-0.08761600589822101,0.5049498545550325
36,0.24688488503464479,0.09924136390129568,0.04825759569172179,0.26152801415221,-0.004372768915044054,-0.21989119576887156,-0.09382007084819594,0.5292101670333208
37,0.24540493585034584,0.12035539561133217,0.05212310905077642,0.2808868592802655,0.0017201141617636303,-0.2472338232802812,-0.10427204011281759,0.5297811391438433
38,0.24239641766982928,0.17128065049188673,0.050175225907595274,0.2962920928321948,0.002099408287633509,-0.2534942084692042,-0.11068797165906491,0.5698364762067724
39,0.231076861943401,0.17700621472818817,0.04530883038974456,0.29582919649386763,-0.004519706034324023,-0.23239616516960523,-0.11612733249561079,0.5854172397360736
40,0.2234618142425142,0.16922254718439247,0.04598028653587951,0.2819739323908275,-0.01743838522811511,-0.18534831214571057,-0.12250450620567745,0.5021156692927715
41,0.21388880237241625,0.13843615317972816,0.04187039235798756,0.24840551915781775,-0.03480890776698073,-0.1102480165059149,-0.1306949565019584,0.545264858994456
42,0.2078270021510464,0.09139786297997024,0.03465626180104797,0.22291330052822106,-0.04852365390217344,-0.02113090097605553,-0.13771113939523627,0.5351785488077329
43,0.18695479887170938,0.06061694154406067,0.04256042409559815,0.2112472551888318,-0.06628099256867996,0.05581438311850101,-0.14642397487661307,0.5473992313550615
